,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
419,974,3,20,5,0.7601398012384607,SmallWorld,3
420,964,9,22,7,0.7597798657788309,SmallWorld,3
421,925,36,28,13,0.7547233621358868,SmallWorld,3
422,813,123,42,23,0.7334072387228132,SmallWorld,3
423,599,308,70,23,0.6513581485616481,SmallWorld,3
424,578,305,102,13,0.48939850744461094,SmallWorld,3
425,576,276,124,22,0.48069057764063694,SmallWorld,3
426,574,250,161,12,0.48321876250843276,SmallWorld,3
427,590,204,189,14,0.48881070618848915,SmallWorld,3
428,593,179,206,16,0.5054100562000996,SmallWorld,3
429,612,136,230,15,0.5117555874797913,SmallWorld,3
430,620,109,249,15,0.5303881824743653,SmallWorld,3
431,654,61,258,20,0.5397357569170759,SmallWorld,3
432,672,31,277,10,0.5668968463821897,SmallWorld,3
433,694,5,287,4,0.5853251770691956,SmallWorld,3
434,712,0,277,1,0.6042397582853852,SmallWorld,3
435,718,0,272,0,0.616635153359659,SmallWorld,3
436,732,0,258,0,0.6205051373336786,SmallWorld,3
437,752,0,238,0,0.6291865736360412,SmallWorld,3
438,760,1,229,0,0.6417507520773886,SmallWorld,3
439,775,0,215,0,0.6466430065058103,SmallWorld,3
440,787,1,202,0,0.6563915631064409,SmallWorld,3
441,793,1,194,2,0.6639036998509481,SmallWorld,3
442,803,0,187,0,0.6673956421989345,SmallWorld,3
443,811,2,175,2,0.674356890556756,SmallWorld,3
444,822,2,166,0,0.6787623063286007,SmallWorld,3
445,837,0,153,0,0.6861388935129669,SmallWorld,3
446,853,0,137,0,0.695953974404052,SmallWorld,3
447,865,0,124,1,0.705796691603317,SmallWorld,3
448,882,0,108,0,0.7127516733005707,SmallWorld,3
449,882,7,97,4,0.7225304942114982,SmallWorld,3
450,893,0,96,1,0.7205472048535387,SmallWorld,3
451,905,0,85,0,0.728156950179885,SmallWorld,3
452,916,0,74,0,0.734243248456625,SmallWorld,3
453,924,0,66,0,0.7392364403168037,SmallWorld,3
454,937,0,53,0,0.7426204858758412,SmallWorld,3
455,944,0,45,1,0.7477415270468084,SmallWorld,3
456,950,0,37,3,0.7501774392588416,SmallWorld,3
457,953,2,35,0,0.7520135332945713,SmallWorld,3
458,954,1,31,4,0.7532829283190698,SmallWorld,3
459,958,0,30,2,0.75310420080231,SmallWorld,3
460,963,0,26,0,0.7550910122186085,SmallWorld,3
461,967,1,21,0,0.7572558426165252,SmallWorld,3
462,965,0,22,2,0.7585180224717339,SmallWorld,3
463,962,1,22,4,0.7576165054766751,SmallWorld,3
464,963,1,25,0,0.7559936850423206,SmallWorld,3
465,963,0,25,1,0.7570755435839835,SmallWorld,3
466,963,0,26,0,0.7570755435839835,SmallWorld,3
467,964,0,25,0,0.7572558426165252,SmallWorld,3
468,967,0,22,0,0.7576164810846773,SmallWorld,3
469,967,0,20,2,0.7586983215042756,SmallWorld,3
470,961,6,21,1,0.7583377234391921,SmallWorld,3
471,963,2,21,3,0.7552723899652866,SmallWorld,3
472,966,0,21,2,0.7563543474538164,SmallWorld,3
473,966,0,23,0,0.7579771176314276,SmallWorld,3
474,966,0,23,0,0.7583377156965111,SmallWorld,3
475,969,0,20,0,0.7583377156965111,SmallWorld,3
476,967,1,20,1,0.7594195236123733,SmallWorld,3
