,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
481,1019,0,10,0,0.7733928571428563,Barabasi,2
482,1014,2,10,3,0.7739285714285713,Barabasi,2
483,1015,0,14,0,0.7712499999967468,Barabasi,2
484,1017,0,12,0,0.77249999999938,Barabasi,2
485,1017,0,12,0,0.7732142857142752,Barabasi,2
486,1017,0,12,0,0.7732142857142752,Barabasi,2
487,1017,0,12,0,0.7732142857142752,Barabasi,2
488,1017,1,11,0,0.7732142857142752,Barabasi,2
489,1014,0,11,4,0.7730357142857037,Barabasi,2
490,1012,1,15,1,0.7714285714253183,Barabasi,2
491,1012,0,17,0,0.771071428519877,Barabasi,2
492,1012,0,17,0,0.7714285713770199,Barabasi,2
493,1014,0,15,0,0.7714285713770199,Barabasi,2
494,1013,0,15,1,0.772142857139604,Barabasi,2
495,1014,0,14,1,0.7716071428430964,Barabasi,2
496,1014,0,15,0,0.7719642857110326,Barabasi,2
497,1016,0,13,0,0.772142857139604,Barabasi,2
498,1018,0,11,0,0.7728571428570495,Barabasi,2
499,1018,0,11,0,0.7735714285714277,Barabasi,2
500,1020,0,9,0,0.7735714285714277,Barabasi,2
501,1019,0,9,1,0.7742857142857142,Barabasi,2
502,1016,4,9,0,0.7737499999999999,Barabasi,2
503,1003,11,8,6,0.7721428571427639,Barabasi,2
504,970,21,18,19,0.7651785250905161,Barabasi,2
505,906,54,41,26,0.749044118609537,Barabasi,2
506,711,216,72,27,0.7114255358341359,Barabasi,2
507,650,247,111,18,0.5623326016684521,Barabasi,2
508,662,203,142,18,0.5234668707629491,Barabasi,2
509,656,180,175,14,0.538249101667615,Barabasi,2
510,676,134,194,19,0.539698840215514,Barabasi,2
511,676,108,221,18,0.5587598841280528,Barabasi,2
512,722,36,249,16,0.5635813126994813,Barabasi,2
513,743,11,262,6,0.6036682470412034,Barabasi,2
514,760,1,260,1,0.6228171917140302,Barabasi,2
515,775,0,247,0,0.6359115220781222,Barabasi,2
516,786,0,236,0,0.6455745313526463,Barabasi,2
517,796,0,226,0,0.6524602733484123,Barabasi,2
518,808,0,213,1,0.658758670580282,Barabasi,2
519,821,0,201,0,0.6661766966902528,Barabasi,2
520,832,0,189,1,0.6746152233904443,Barabasi,2
521,852,0,170,0,0.6814321114007368,Barabasi,2
