,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
1840,861,0,1,0,0.7226749335695305,Barabasi,1
1841,861,0,1,0,0.7226749335695305,Barabasi,1
1842,861,0,1,0,0.7226749335695305,Barabasi,1
1843,861,0,1,0,0.7226749335695305,Barabasi,1
1844,860,1,1,0,0.7226749335695305,Barabasi,1
1845,860,0,2,0,0.7221302037201062,Barabasi,1
1846,832,13,2,15,0.7223117803365809,Barabasi,1
1847,826,13,18,5,0.7070586683222145,Barabasi,1
1848,831,0,29,2,0.7066909551653943,Barabasi,1
1849,830,3,29,0,0.7114161801271434,Barabasi,1
1850,811,16,30,5,0.7108710003283786,Barabasi,1
1851,817,4,36,5,0.7005935409275565,Barabasi,1
1852,820,0,41,1,0.7050205453048697,Barabasi,1
1853,820,1,41,0,0.7075811731050335,Barabasi,1
1854,823,0,39,0,0.7075811731050335,Barabasi,1
1855,816,6,37,3,0.7088635371286738,Barabasi,1
1856,820,0,40,2,0.704649167408416,Barabasi,1
1857,820,0,42,0,0.7073995964885588,Barabasi,1
1858,821,0,41,0,0.7077627497215083,Barabasi,1
1859,826,0,36,0,0.708130363977471,Barabasi,1
1860,829,0,33,0,0.7099593342619399,Barabasi,1
1861,831,0,31,0,0.7110519705736308,Barabasi,1
1862,832,0,30,0,0.7117793333600929,Barabasi,1
1863,834,0,28,0,0.7121428135835077,Barabasi,1
1864,836,0,26,0,0.7128695131085574,Barabasi,1
1865,837,0,25,0,0.7135959985147458,Barabasi,1
1866,837,0,25,0,0.7139591962849001,Barabasi,1
1867,838,0,24,0,0.7139591962849001,Barabasi,1
1868,840,0,22,0,0.7143223765155461,Barabasi,1
1869,841,0,21,0,0.7150487072939877,Barabasi,1
1870,843,0,19,0,0.7154118650415483,Barabasi,1
1871,843,0,17,2,0.7161381747230345,Barabasi,1
1872,845,0,17,0,0.715775021490085,Barabasi,1
1873,847,0,15,0,0.7168644817680161,Barabasi,1
1874,851,0,11,0,0.7175907883033278,Barabasi,1
1875,853,0,9,0,0.719043401240034,Barabasi,1
1876,854,0,8,0,0.7197697077059344,Barabasi,1
1877,859,0,3,0,0.720132860938884,Barabasi,1
1878,859,0,3,0,0.7219486271036314,Barabasi,1
1879,859,0,3,0,0.7219486271036314,Barabasi,1
1880,859,0,3,0,0.7219486271036314,Barabasi,1
1881,861,0,1,0,0.7219486271036314,Barabasi,1
1882,861,0,1,0,0.7226749335695305,Barabasi,1
